asin,title,price,imUrl,description,brand
0001857169,A Treasury of Narnia,NULL,http://ecx.images-amazon.com/images/I/61MH3TCT6ZL.jpg,"""The magic of C. S. Lewis's parallel universe never fades,"" The Times",NULL
0001711342,Doctor Dolittle and the Pirates (Beginner Series),NULL,http://ecx.images-amazon.com/images/I/910DqBRB4-L.jpg,"By Al Perkins, Illustrated by Philip Wende--This text refers to an out of print or unavailable edition of this title.",NULL
0001360779,Medieval Castle: A Carousel Pop-up Book (Pop Up),20.28,http://ecx.images-amazon.com/images/I/51RRGG04PNL.jpg,NULL,NULL
000161102X,Heidi Grows Up,NULL,http://ecx.images-amazon.com/images/I/51yVbvI94BL.jpg,NULL,NULL
0001942611,Little Grey Rabbit's Story Book,NULL,NULL,NULL,NULL
0001393774,Songs for the Shepherd,16.64,http://ecx.images-amazon.com/images/I/51MC7A5NBZL._SX300_.jpg,Audio CD,
0001374400,Little Red Riding Hood: Nursery Pop-up Book (Collins Baby &amp; Toddler),NULL,http://ecx.images-amazon.com/images/I/51EKC0AWMCL.jpg,NULL,NULL
000184749X,Simon and the Witch,NULL,NULL,NULL,NULL
0001714384,The Very Bad Bunny (Beginner Series),8.09,http://ecx.images-amazon.com/images/I/51TQrn6vfmL.jpg,"By Marilyn Sadler, Illustrated by Roger Bollen",NULL
0001847775,The Stone Book,NULL,http://ecx.images-amazon.com/images/I/51CGeo4BJOL._SL500_.jpg,NULL,NULL
0001848062,Thirteen for Luck,10.89,http://ecx.images-amazon.com/images/I/41FFgIa5KkL.jpg,NULL,NULL
0001950584,The Bayeux Tapestry: The Norman Conquest 1066,39.7,http://ecx.images-amazon.com/images/I/61-4Su3Y11L.jpg,NULL,NULL
0001845357,Ballad of Favour,6.15,http://ecx.images-amazon.com/images/I/41XjAqAfhcL.jpg,"Great granddaughter to Charles Dickens, Monica (1915-1992) was born into an upper middle class family. Disillusioned with the world in which she was brought up, she acted out - she was expelled from St Paul's Girls' School in London for throwing her school uniform over Hammersmith Bridge. Dickens then decided to go into service, despite coming from the privileged class; her experiences as a cook and general servant would form the nucleus of her first book, One Pair Of Hands, published in 1939. Dickens married an American Navy officer, Roy O. Stratton, and spent much of her adult life in Massachusetts and Washington D.C., but she continued to set the majority of her writing in Britain. No More Meadows, which she published in 1953, reflected her work with the NSPCC  - she later helped to found the American Samaritans in Massachusetts. Between 1970 and 1971 she wrote a series of children's books known as The Worlds End Series which dealt with rescuing animals and, to some extent, children. After the death of her husband in 1985, Dickens returned to England where she continued to write until her death aged 77.",NULL
0001203010,Hilda Boswell's Treasury of Fairy Tales,NULL,http://ecx.images-amazon.com/images/I/513O1Y9tMBL.jpg,NULL,NULL
0001922408,Malta Convoy,NULL,http://ecx.images-amazon.com/images/I/51DyFmWRuEL.jpg,NULL,NULL
0001955837,Hanging Out with Cici,NULL,NULL,NULL,NULL
0001937782,The Adventures of Mog,8.8,http://ecx.images-amazon.com/images/I/51w5g6HNnCL.jpg,NULL,NULL
0001981315,The Treasure Hunt (Percy the Park Keeper),9.9,http://ecx.images-amazon.com/images/I/515N1PSRV4L.jpg,"The Rescue Party:&#x2018;&#x2026;it&#x2019;s good for reading aloud to under-fives, and later the six-pluses will still want to read it themselves.&#x2019; The Independent on SundayAfter the Storm:&#x2018;&#x2026;look no further for the best present for any child from two to six.&#x2019; Susan Hill, The Sunday TimesPercy&#x2019;s Bumpy Ride:&#x2018;Imaginatively detailed illustrations and just the right amount of suspense.&#x2019; Practical ParentingOne Snowy Night&#x2018;A heartwarming bedtime tale&#x2026;&#x2019; Susan Hill, The Independent--This text refers to thePaperbackedition.",NULL
0001384155,Mog's Family of Cats,8.99,http://ecx.images-amazon.com/images/I/513HM15VZEL.jpg,"&#8220;Soft pastel illustrations lend a friendly, calm feeling to the adventures.&#8221; --Publisher Weekly",NULL
0001954563,The Laughing Dragon,NULL,http://ecx.images-amazon.com/images/I/91VmNbFrl8L.jpg,NULL,NULL
0001956272,Once There was a Knight (Make &amp; Play),NULL,http://ecx.images-amazon.com/images/I/81ylh%2BEBWPL.jpg,NULL,NULL
0001841580,Dream of fair horses,NULL,http://ecx.images-amazon.com/images/I/51UlGBdi2wL._SL500_.jpg,NULL,NULL
0001954032,Pickle (Kitten Capers),NULL,http://ecx.images-amazon.com/images/I/61Ve4vAguYL.jpg,NULL,NULL
0001961012,Golden Brothers (Colour Cubs S),NULL,http://ecx.images-amazon.com/images/I/71xvgxN9WiL.jpg,NULL,NULL
0001982559,Noddy Gets Into Trouble,NULL,http://ecx.images-amazon.com/images/I/5176ZX65H5L.jpg,NULL,NULL
0001942123,Little Grey Rabbit's Paint Box (The Little Grey Rabbit library),NULL,http://ecx.images-amazon.com/images/I/51YCwK7fKGL.jpg,NULL,NULL
0001842765,Giselle,NULL,http://ecx.images-amazon.com/images/I/51K-8ocPEwL.jpg,NULL,NULL
0001982796,Tales from Brambly Hedge,NULL,http://ecx.images-amazon.com/images/I/31HHVZPHMWL.jpg,NULL,NULL
000195783X,Orla's Upside Down Day (Help your child storybooks),NULL,http://ecx.images-amazon.com/images/I/61ZD3xIcrzL._SL500_.jpg,NULL,NULL
0001857029,Deathscent (Intrigues of the reflected realm),7.99,http://ecx.images-amazon.com/images/I/51NCTA96XJL.jpg,"About The Raven's Knot: This book is mind-blowing, shocking and pretty darn good! Firstly I would just like to say that I love Robin Jarvis anyway, he is great... it was full of suspense and surprises. Jarvo rocks, may he write books for ever! Reader from Chester, Amazon.co.uk",NULL
0001950541,Dictionary in French (Beginner Series),8.09,http://ecx.images-amazon.com/images/I/51B61PVDAXL.jpg,"With his unique combination of hilarious stories, zany pictures and riotous rhymes, Dr. Seuss has been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic Cat in the Hat, and ranked among the UK's top ten favourite children's authors, Dr. Seuss is a global best-seller, with over half a billion books sold worldwide.",NULL
0001959735,Special Days: Pop-up Book (Mini-Nister Pop-ups),NULL,http://ecx.images-amazon.com/images/I/41RriGCDPJL.jpg,NULL,NULL
000198327X,"Outings for the Mice of Brambly Hedge: &quot;Spring Story&quot;, &quot;High Hills&quot;",NULL,http://ecx.images-amazon.com/images/I/61C1PXFXW0L.jpg,"Jill Barklem was born in Epping in 1951. After an accident when she was thirteen, Jill was unable to take part in PE lessons and instead developed her talent for drawing and art. Later, she studied illustration at St Martin's in London. Jill is now a full-time illustrator, working on the series of Brambly Hedge books.",NULL
0002000075,"Sailing home: A journey through time, place &amp; memory",NULL,http://ecx.images-amazon.com/images/I/21G9XHDHYXL.jpg,NULL,NULL
0001984020,My ABC Dictionary (Collins Children's Dictionaries),NULL,http://ecx.images-amazon.com/images/I/7123R964SWL.gif,"A member of the society of Authors, with over 60 title to her name, Irene Yates as also written for theTimes Education Supplement, Scholastic Teacher's Magazine and BBC Schools' Radio. An expert in literacy and language development, she became a writing member of the first SCAA KS1 Test Development Team, and contributed to the Reading Tests in 1995,1996 and 1997. She also visits schools regularly as a Writer and Poet, and runs teacher training days in all aspects of language development, particularly literacy.",NULL
0001982419,Noddy and Tessie Bear,NULL,http://ecx.images-amazon.com/images/I/5195SSDBMPL.jpg,NULL,NULL
0001846590,Princess and the Goblin (Abridged Classics),NULL,http://ecx.images-amazon.com/images/I/61V61GOKeOL._SL500_.jpg,NULL,NULL
0001939777,"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia)",4.51,http://ecx.images-amazon.com/images/I/51P0HXJ9GSL.jpg,"Born to a coal-mining family in 1945, Robin Lawrie emigrated to Canada in 1953 and lived in Vancouver till 1968. Returning then to Britain, his freelance career as an illustrator and occasional author has continued until the present day.  He now lives in the Shorpshire hills with his wife and two children and tries to divide his time between the demands of freelance work, a young family, and restoring an ancient timber-framed farmhouse.",NULL
0001026038,Families in Six Perspectives,NULL,NULL,NULL,NULL
0001983261,"Baby Mice in Brambly Hedge: &quot;Summer Story&quot;, &quot;Poppy's Babies&quot;",NULL,http://ecx.images-amazon.com/images/I/61ZAT6K14XL.jpg,"Jill Barklem was born in Epping in 1951. After an accident when she was thirteen, Jill was unable to take part in PE lessons and instead developed her talent for drawing and art. Later, she studied illustration at St Martin's in London. Jill is now a full-time illustrator, working on the series of Brambly Hedge books.",NULL
0000015393,Bill Gates Road Ahead P.O.S. K,NULL,NULL,NULL,NULL
0001983415,Nice for Mice,NULL,http://ecx.images-amazon.com/images/I/51H2XC7QEZL.jpg,"Jill Barklem was born in Epping in 1951. After an accident when she was thirteen, Jill was unable to take part in PE or games at school and instead developed her talent for drawing and art. On leaving school, she studied illustration at St Martin's in London. Jill is now a full-time illustrator, working on the series of Brambly Hedge books.",NULL
0001850164,The Rainbow Serpent,10.0,http://ecx.images-amazon.com/images/I/61k7mvbsFQL._SL500_.jpg,NULL,NULL
0001850032,"Mulga Bill's bicycle: poem,",6.3,http://ecx.images-amazon.com/images/I/61c9LGmdVUL.jpg,NULL,NULL
000198392X,The Story of the Wandering Hedgehog (Little Grey Rabbit Classic Series),NULL,http://ecx.images-amazon.com/images/I/41XJZPNGV9L.jpg,"Alison Uttley was born in 1884 in Derbyshire. She wrote about her characters, ""Why do children love them? Because I believe in them."" And it is easy to imagine that just over the next hill, little Grey Rabbit, quick Squirrel, bold Hare, kind Moldy Warp and little Fuzzypeg really are all going about their business.",NULL
0001983393,House for a Mouse,NULL,http://ecx.images-amazon.com/images/I/51N62HQ36DL.jpg,"Jill Barklem was born in Epping in 1951. After an accident when she was thirteen, Jill was unable to take part in PE lessons and instead developed her talent for art. Later, she studied illustration at St Martin's in London. Jill is now a full-time illustrator, working on the series of Brambly Hedge books .",NULL
0002000822,Oscar Peterson a Musical Biography,NULL,http://ecx.images-amazon.com/images/I/41KGWJPHVVL.jpg,NULL,NULL
0001842501,Friday's Tunnel,NULL,http://ecx.images-amazon.com/images/I/41DwUwSakfL.jpg,NULL,NULL
0000029831,Bin Otherland Empty,NULL,http://ecx.images-amazon.com/images/I/41og81SsgkL.jpg,NULL,NULL
0001473123,The Book of Revelation,2.96,http://ecx.images-amazon.com/images/I/317G8R2TYBL.jpg,"American Baptist pastor, Bible teacher, and writer, Clarence Larkin was born October 28, 1850, in Chester, Delaware County, Pennsylvania. He was converted to Christ at the age of 19 and then felt called to the Gospel ministry, but the doors of opportunity for study and ministry did not open immediately. He then got a job in a bank. When he was 21 years old, he left the bank and went to college, graduating as a mechanical engineer. He continued as a professional draftsman for a while, then he became a teacher of the blind. Later, failing health compelled him to give up his teaching career. After a prolonged rest, he became a manufacturer. When he was converted he had become a member of the Episcopal Church, but in 1882,he became a Baptist and was ordained as a Baptist minister two years later. He went directly from business into the ministry. His first charge was at Kennett Square, Pennsylvania; his second pastorate was at Fox Chase, Pennsylvania, where he remained for 20 years. He was not a premillennialist at the time of his ordination, but his study of the Scriptures, with the help of some books that fell into his hands, led him to adopt the premillennialist position. He began to make large wall charts, which he titled, """"Prophetic Truth,"""" for use in the pulpit. These led to his being invited to teach, in connection with his pastoral work, in two Bible institutes. During this time he published a number of prophetical charts, which were widely circulated. When World War I broke out in 1914, he was called on for addresses on The War and Prophecy. Then God laid it on his heart to prepare a work on Dispensational Truth (or God's Plan and Purpose in the Ages), containing a number of charts with descriptive matter. He spent three years of his life designing and drawing the charts and preparing the text. The favorable reception it has had since it was first published in 1918 seems to indicate that the world was waiting for such a book. Because it had a large and wide circulation in this and other lands, the first edition was soon exhausted. It was followed by a second edition, and then, realizing that the book was of permanent value, Larkin revised it and expanded it, printing it in its present form. He went to be with the Lord on January 24, 1924.""--This text refers to thePaperbackedition.",NULL
0002000377,Deep Waters: Courage Character and the Lake Timiskaming Canoeing Tragedy,12.81,http://ecx.images-amazon.com/images/I/41AAX03D5AL.jpg,NULL,NULL
0002000725,Triple Crown : The Marcel Dionne Story,NULL,http://ecx.images-amazon.com/images/I/516D9XPKRXL.jpg,NULL,NULL
0001983938,Little Grey Rabbit Goes to the Sea (Little Grey Rabbit Classic Series),NULL,http://ecx.images-amazon.com/images/I/717T9EBQRCL.gif,"Alison Uttley was born and brought up on a farm in Derbyshire at the end of the 19th century. Her Little Grey Rabbit series has delighted generations of children. Her love of country life -- gathering spring flowers, picnicking in summer meadows and skating on frozen ponds -- comes through vividly in her stories.",NULL
0002000105,The Big M: The Frank Mahovlich Story,NULL,http://ecx.images-amazon.com/images/I/51OJRSxlmWL.jpg,NULL,NULL
000200092X,Anorexia's Fallen Angel: The Untold Story of Peggy Claude-Pierre and the Controversial Montreux Clinic,10.82,http://ecx.images-amazon.com/images/I/41C1GQEBKRL.jpg,NULL,NULL
0001837664,Meet My Cats,NULL,NULL,NULL,NULL
0000095699,"Everyday Writer, The - Andrea Lunsford - Other Format",NULL,NULL,NULL,NULL
0002000172,Victory at Falaise: The Soldier's Story,NULL,http://ecx.images-amazon.com/images/I/51XIi2CV78L.jpg,NULL,NULL
0002000253,Thunder through my veins: Memories of a Metis childhood,NULL,http://ecx.images-amazon.com/images/I/414DA797JWL.jpg,NULL,NULL
0001527134,Early Works - Don Francisco,11.06,http://ecx.images-amazon.com/images/I/51TGDK7NCBL._SY300_.jpg,NULL,NULL
0002000547,"Fatal passage: The untold story of John Rae, the Arctic adventurer who discovered the fate of Franklin",10.74,http://ecx.images-amazon.com/images/I/51vTvI-3TEL.jpg,"""In Ken McGoogan's artful telling, John Rae emerges from the shadows to take his place among the most intriguing of the 19th century Arctic explorers. This is delightful reading"" -- Andrea Barrett, author The Voyage of the Narwhal ""A riveting story - backed by sold research - that illuminates a fascinating chapter in the annals of Arctic exploration"" Wall Street Journal ""An overdue book that makes an important contribution to Arctic exploration history and yet remains compulsively readable for the non-specialist"" Quill & Quire ""A riveting story of courage and determination, high adventure and imperial ambition... Excellent"" Historical Novels Review ""A tale of ambition and high adventure... a passionate redemption of Rae's rightful place in history"" Edinburgh Times--This text refers to an out of print or unavailable edition of this title.",NULL
